entity_id,as_of_date,engagement_score,num_interactions,last_contact_days_ago,amount,source,sales_rep_available,industry,deal_size_band,converted
L-00751,2023-03-01,0.7240122521843483,3,43,2712.613537569467,paid_search,1,manufacturing,small,0
L-02062,2023-03-01,0.16155072645119373,9,41,2620.058601069966,outbound,0,healthcare,small,1
L-01697,2023-03-01,0.0473842338175986,2,3,12672.241971394518,paid_search,1,manufacturing,large,1
L-01676,2023-03-01,0.32203408153105206,6,2,5608.5226149113205,organic,1,finance,medium,0
L-03829,2023-03-02,0.7918298431946843,7,35,10261.660103107844,referral,0,saas,large,1
L-01523,2023-03-02,0.3809403480486341,2,20,4511.499418072238,outbound,1,healthcare,medium,1
L-02638,2023-03-02,0.17584974928100594,1,31,7001.224072414765,organic,1,finance,medium,0
L-00356,2023-03-02,0.4888983014706706,4,51,5888.4649285599235,event,0,saas,medium,0
L-02007,2023-03-02,0.1524665089783862,5,52,10669.09693948241,paid_search,1,healthcare,large,1
L-00272,2023-03-02,0.7545702954396313,1,28,9121.276901531139,organic,0,healthcare,large,0
L-00181,2023-03-02,0.9675930259974722,5,31,7375.06078735022,referral,0,retail,medium,1
L-03979,2023-03-02,0.6659147006024932,3,32,2758.60831971362,organic,0,healthcare,small,1
L-01103,2023-03-02,0.7608388403212071,2,3,3978.461627143818,outbound,1,retail,medium,0
L-01480,2023-03-02,0.44214855746449533,8,56,3123.811109796116,outbound,1,saas,medium,0
L-01969,2023-03-03,0.1433422221033015,3,17,4871.0573818738685,referral,1,healthcare,medium,1
L-01536,2023-03-03,0.2282967084571056,3,57,8387.948569396456,paid_search,0,manufacturing,large,1
L-02012,2023-03-03,0.9297682501350731,5,56,2649.30783675298,referral,0,manufacturing,small,1
L-00960,2023-03-03,0.7972621922722275,5,16,10059.055654936548,referral,1,manufacturing,large,1
L-02307,2023-03-03,0.34425778714465205,0,31,5864.8429777915435,outbound,1,saas,medium,1
L-02221,2023-03-03,0.014094645461855793,2,46,12146.737239206252,referral,1,manufacturing,large,0
L-03567,2023-03-03,0.15616522353826512,6,58,2333.704290815561,organic,1,finance,small,0
L-01228,2023-03-03,0.6480939302815164,0,24,2728.865946666351,referral,1,finance,small,1
L-00535,2023-03-03,0.5856037614655798,5,23,1745.318324508144,paid_search,0,finance,small,1
L-00389,2023-03-03,0.07186216584096006,1,58,4074.6280099817827,referral,1,healthcare,medium,0
L-00057,2023-03-03,0.4748768364757039,1,52,5784.075121627235,referral,1,saas,medium,1
L-03685,2023-03-03,0.015190104682004546,1,18,7092.8432424552,referral,0,retail,medium,1
L-03700,2023-03-03,0.8236744898245643,3,8,8357.166950484543,paid_search,0,healthcare,large,1
L-03927,2023-03-03,0.8172722192782778,1,41,3386.9633591318,organic,0,retail,medium,0
L-02885,2023-03-03,0.8454578987154283,3,58,15439.656093190164,event,0,healthcare,large,0
L-01045,2023-03-03,0.9754043238262216,3,14,1502.3377789026351,event,0,healthcare,small,1
L-03037,2023-03-03,0.190095771748375,2,43,11302.792727319053,referral,0,saas,large,0
L-02248,2023-03-04,0.19577160220972467,3,20,12248.0958949185,outbound,1,retail,large,1
L-01405,2023-03-04,0.8125077690501658,2,31,2258.5023688563824,organic,1,manufacturing,small,0
L-00532,2023-03-04,0.6904955512178131,3,40,9361.38223962292,paid_search,0,saas,large,0
L-03252,2023-03-04,0.258121499649558,0,6,8337.278036656708,organic,0,saas,large,0
L-00846,2023-03-04,0.23255301520367577,2,0,9278.740241078787,referral,1,manufacturing,large,1
L-01946,2023-03-04,0.20976066061341314,4,0,5832.985074082693,organic,1,finance,medium,0
L-03602,2023-03-04,0.8972836675331015,8,26,1089.1288516624131,organic,1,finance,small,0
L-00883,2023-03-04,0.3290748704012698,4,1,4833.445174407156,event,1,finance,medium,0
L-02791,2023-03-04,0.016825939252824718,3,29,1497.2595633332737,organic,1,finance,small,0
L-01654,2023-03-04,0.31765522080520747,6,51,6326.018321227,event,0,saas,medium,0
L-03706,2023-03-04,0.9038621959760219,2,25,3602.061497249769,referral,0,retail,medium,1
L-03402,2023-03-04,0.3842080032044929,3,23,8138.008835647047,organic,1,retail,large,0
L-03807,2023-03-04,0.830346840613561,7,48,4572.569951624713,paid_search,1,healthcare,medium,1
L-02426,2023-03-05,0.18674621766978972,1,36,16292.55687101673,referral,1,healthcare,large,0
L-03350,2023-03-05,0.9132160585086049,5,16,3733.108147951346,organic,1,finance,medium,1
L-00936,2023-03-05,0.32158410286945116,7,24,6536.335882694794,outbound,0,manufacturing,medium,1
L-00749,2023-03-05,0.032936014698360494,7,35,5907.671805482039,outbound,1,finance,medium,1
L-02867,2023-03-05,0.23786403643861975,3,8,2641.5031188692587,referral,0,saas,small,1
L-03884,2023-03-06,0.4924998486780927,2,16,2501.536625824919,outbound,1,retail,small,1
L-01907,2023-03-06,0.881233215671709,1,29,13034.140713314324,outbound,1,retail,large,0
L-01694,2023-03-06,0.7519505082717429,3,5,3774.6547311505633,referral,0,healthcare,medium,1
L-01853,2023-03-06,0.39096061392830594,5,26,4639.43964949095,paid_search,1,finance,medium,1
L-00177,2023-03-06,0.8239123610507965,3,55,2921.664887274275,referral,0,manufacturing,small,0
L-03364,2023-03-06,0.8844981481045009,5,44,1169.7309464945242,event,1,manufacturing,small,1
L-02094,2023-03-06,0.21927175092309104,2,31,5328.533690941909,organic,0,retail,medium,0
L-02432,2023-03-06,0.8313621258830283,2,49,9057.887504324777,paid_search,0,finance,large,1
L-03326,2023-03-06,0.6022748553477929,6,9,5819.259922193173,referral,0,saas,medium,1
L-02932,2023-03-06,0.7875625625397042,2,6,6588.136587118546,organic,0,retail,medium,1
L-00286,2023-03-06,0.888028758227551,3,16,1468.011297828384,outbound,0,saas,small,0
L-02368,2023-03-06,0.14662314286435274,3,4,2100.6128976362925,organic,0,retail,small,1
L-03321,2023-03-06,0.6341832153951836,5,3,2983.6914621651813,organic,1,finance,small,1
L-02659,2023-03-06,0.1556751971251129,5,58,5621.5159455727735,outbound,0,finance,medium,0
L-03162,2023-03-06,0.12565330683749687,4,57,2652.2642504117307,event,1,saas,small,0
L-00082,2023-03-06,0.6800349354078914,3,38,6240.365981040626,event,1,saas,medium,1
L-01935,2023-03-07,0.26354966267699054,2,34,16176.693111704264,paid_search,1,manufacturing,large,0
L-01777,2023-03-07,0.07825900768357019,3,2,5651.4224010532125,paid_search,0,retail,medium,0
L-01486,2023-03-07,0.6763937767172867,2,57,3594.27282376154,organic,1,retail,medium,0
L-01555,2023-03-07,0.7991074484399395,3,34,1786.357121866017,organic,0,finance,small,1
L-01075,2023-03-07,0.9068072536055503,6,48,6974.63095098642,referral,0,finance,medium,1
L-03270,2023-03-07,0.9563399400734179,6,26,2156.562864422107,outbound,0,manufacturing,small,1
L-00349,2023-03-07,0.02375650645718652,4,2,2801.772093006843,event,0,retail,small,0
L-02719,2023-03-07,0.14861983627690378,6,59,7244.27579738714,outbound,0,manufacturing,medium,0
L-01940,2023-03-07,0.07304127476175892,6,14,2807.15400401362,organic,1,retail,small,0
L-00040,2023-03-08,0.2848075886498894,2,2,2525.193188929256,outbound,0,finance,small,1
L-00531,2023-03-08,0.6392126599365016,3,25,8797.508527980497,event,0,saas,large,1
L-00466,2023-03-08,0.8274408525087472,1,51,1744.4330941106118,event,1,saas,small,0
L-01636,2023-03-08,0.8221272739041068,2,55,8541.394462254673,organic,0,healthcare,large,0
L-01849,2023-03-08,0.2833058391868256,1,38,9453.98517994501,outbound,1,saas,large,0
L-00186,2023-03-08,0.8182273526272573,2,32,7156.469887463192,paid_search,1,saas,medium,0
L-01077,2023-03-08,0.6109586784166986,3,18,5819.190793067713,paid_search,1,manufacturing,medium,0
L-02296,2023-03-08,0.4448357592818618,3,29,6516.317588255805,outbound,1,retail,medium,0
L-01595,2023-03-08,0.9976754473698223,0,32,3735.1880000221436,paid_search,1,finance,medium,0
L-00167,2023-03-08,0.42597096481284924,1,37,5881.788912325771,referral,0,retail,medium,1
L-03689,2023-03-08,0.8920395160337483,5,34,7085.450884308679,event,1,manufacturing,medium,1
L-02595,2023-03-08,0.9780427404056374,4,50,6690.0951814394975,organic,0,healthcare,medium,0
L-00622,2023-03-08,0.22833623163192596,2,4,6808.696365375677,outbound,0,manufacturing,medium,0
L-03516,2023-03-09,0.1760433198932556,3,40,3592.8741053273084,referral,0,saas,medium,1
L-00684,2023-03-09,0.2853119935992138,1,14,4789.76264257382,paid_search,0,retail,medium,0
L-03561,2023-03-09,0.36384678102548307,3,25,3290.6161896931603,referral,1,manufacturing,medium,0
L-03523,2023-03-09,0.6735218510617179,1,25,7248.246485794659,outbound,1,healthcare,medium,1
L-00702,2023-03-09,0.3878640250826205,5,52,5073.479666859996,outbound,0,manufacturing,medium,0
L-02939,2023-03-09,0.18786072533752196,2,20,2953.2079007805673,paid_search,1,saas,small,0
L-03558,2023-03-09,0.6703645038290117,5,18,10099.08671045617,paid_search,0,manufacturing,large,0
L-02199,2023-03-09,0.102362251350405,1,31,6098.058623958945,organic,1,retail,medium,0
L-02327,2023-03-09,0.7414468065877132,3,51,5039.200232067699,event,0,retail,medium,1
L-03179,2023-03-09,0.5283143955682554,1,34,6733.501694903797,referral,0,retail,medium,0
L-03048,2023-03-09,0.15911774709047277,2,28,6220.342328390272,organic,0,manufacturing,medium,0
L-00703,2023-03-10,0.812296946470286,2,8,4743.331010976994,referral,1,saas,medium,1
L-00261,2023-03-10,0.9867119124481999,1,13,5010.406476339833,paid_search,1,healthcare,medium,1
L-01192,2023-03-10,0.5534313698869836,4,29,5857.797896011865,paid_search,0,finance,medium,1
L-02449,2023-03-10,0.02025876001774607,3,3,4247.722507423661,organic,1,retail,medium,1
L-02050,2023-03-10,0.9496030429007936,4,17,13307.748849307187,organic,0,healthcare,large,1
L-02804,2023-03-10,0.8147753485181917,4,39,4453.674959084072,organic,0,healthcare,medium,0
L-02102,2023-03-10,0.5597228457776922,1,12,2232.7563407339485,referral,1,saas,small,1
L-01432,2023-03-10,0.9846073766009298,6,49,5874.671483065101,organic,0,saas,medium,1
L-02533,2023-03-10,0.4814804275187985,0,42,4724.702936445735,paid_search,0,finance,medium,0
L-02930,2023-03-11,0.7577165208126542,3,7,3125.0998072885964,organic,0,manufacturing,medium,0
L-03096,2023-03-11,0.6893804536701481,1,43,13822.566859128865,event,0,manufacturing,large,0
L-03949,2023-03-11,0.6520484832048667,4,46,51227.017428485306,organic,1,healthcare,large,1
L-03288,2023-03-11,0.30713129366202885,3,22,7759.127035264653,organic,1,finance,medium,0
L-00543,2023-03-11,0.24982608780972204,1,57,9549.347564811687,outbound,1,healthcare,large,1
L-01615,2023-03-11,0.6945327912863815,3,55,1704.3200151918634,organic,1,finance,small,0
L-00410,2023-03-11,0.6818959050670735,3,51,5669.4888912553315,event,0,finance,medium,0
L-03760,2023-03-11,0.08001942552660957,5,58,4137.639198580247,referral,1,saas,medium,0
L-03256,2023-03-11,0.6020878260016921,3,35,3765.6148820705434,organic,0,saas,medium,0
L-00907,2023-03-11,0.05760105037897478,4,25,5675.297563048546,referral,1,healthcare,medium,1
L-01031,2023-03-11,0.06445743245490876,2,26,1327.360970413206,organic,1,healthcare,small,0
L-02247,2023-03-12,0.02078682447584157,4,49,8695.977941822917,paid_search,0,saas,large,0
L-02477,2023-03-12,0.23783538488179112,5,8,4311.81959375997,referral,1,healthcare,medium,0
L-02369,2023-03-12,0.4319660569810784,1,15,4383.510170973267,referral,1,saas,medium,0
L-02367,2023-03-12,0.5887707829895721,1,23,1383.367011494055,organic,1,finance,small,1
L-03791,2023-03-12,0.6907048130213005,5,16,2230.9290814117176,outbound,0,saas,small,1
L-03887,2023-03-12,0.15805029111884605,2,4,3361.044667242038,organic,0,retail,medium,1
L-03051,2023-03-12,0.42168855478359224,4,35,5445.647335538989,paid_search,0,manufacturing,medium,0
L-01404,2023-03-12,0.8779908809927044,2,11,1996.7716120122736,event,1,healthcare,small,1
L-00660,2023-03-12,0.8406961705337607,2,15,7397.0394814096035,outbound,0,finance,medium,0
L-03786,2023-03-12,0.8792258568135658,1,36,1623.995095082505,organic,1,saas,small,0
L-03195,2023-03-12,0.9742208328353165,5,45,6164.357475636969,organic,0,healthcare,medium,1
L-00760,2023-03-12,0.652787224491315,1,31,4826.441059981175,event,0,finance,medium,1
L-03087,2023-03-12,0.4163134887318003,0,42,6522.057492300686,outbound,0,healthcare,medium,0
L-00258,2023-03-12,0.05871868165014971,0,38,6827.285851943804,referral,0,saas,medium,0
L-02031,2023-03-12,0.35506007079502466,4,16,16835.931890975044,organic,1,saas,large,1
L-00229,2023-03-12,0.6537304725769206,5,43,5880.208059193672,outbound,1,healthcare,medium,0
L-02146,2023-03-12,0.031240978990649815,3,17,11840.933827222832,organic,0,finance,large,1
L-02380,2023-03-13,0.521997387045736,6,32,12201.590659329964,paid_search,0,manufacturing,large,1
L-00391,2023-03-13,0.7560752824282378,4,56,2910.7096187904876,paid_search,0,healthcare,small,0
L-03823,2023-03-13,0.1739875590696015,4,21,2511.8193263744547,event,0,retail,small,1
L-01885,2023-03-13,0.03931938303327043,5,35,8988.53529411007,paid_search,1,retail,large,0
L-01882,2023-03-13,0.712886291432101,3,27,2008.4213850193657,paid_search,1,manufacturing,small,0
L-03878,2023-03-13,0.7124966103632211,3,5,5420.617991810747,organic,1,manufacturing,medium,1
L-01173,2023-03-13,0.9845850415432811,2,54,12535.232191859264,outbound,1,healthcare,large,1
L-01701,2023-03-13,0.24406277879319038,3,9,3162.9502805629936,organic,0,retail,medium,0
L-00250,2023-03-13,0.5339056327223729,0,2,3881.2957409620203,organic,0,finance,medium,0
L-02274,2023-03-13,0.21160258145368394,4,24,4751.885891408141,referral,0,retail,medium,0
L-03667,2023-03-14,0.8918882018418166,5,12,2389.22993323536,referral,1,manufacturing,small,1
L-02482,2023-03-14,0.7904132683455726,1,22,1407.37258318674,outbound,0,saas,small,1
L-00348,2023-03-14,0.08892874305028264,4,37,6948.946533412521,outbound,1,healthcare,medium,0
L-00468,2023-03-14,0.5913626097517097,5,15,415.1806095834058,event,1,finance,small,1
L-00563,2023-03-14,0.5165745048430123,4,44,11061.911366592669,outbound,0,retail,large,0
L-01638,2023-03-14,0.804546006317947,5,49,3927.2892387878414,outbound,1,manufacturing,medium,0
L-02612,2023-03-14,0.6751707163810492,2,20,11398.93876074545,paid_search,1,healthcare,large,1
L-01105,2023-03-14,0.6760189600893783,4,52,17737.615768224012,organic,0,saas,large,0
L-03086,2023-03-14,0.7839265357511662,4,1,8335.487408174851,outbound,0,retail,large,0
L-03098,2023-03-15,0.8279241471565723,8,41,1885.0303240864623,paid_search,1,healthcare,small,1
L-00911,2023-03-15,0.14918418388634835,3,57,9667.620692370843,paid_search,1,saas,large,0
L-02925,2023-03-15,0.34135332219071046,4,50,34188.31668789054,organic,0,retail,large,1
L-01928,2023-03-15,0.13885138675082975,2,27,9423.98513348054,referral,0,saas,large,0
L-02384,2023-03-15,0.8420195363242607,2,51,5573.147554289154,paid_search,1,manufacturing,medium,0
L-00022,2023-03-15,0.01377735529405033,2,59,6100.431425037276,outbound,1,saas,medium,1
L-00634,2023-03-15,0.5209756327557735,2,0,8534.282498642844,event,0,retail,large,1
L-03934,2023-03-15,0.2675326983665324,4,32,2102.496860244175,paid_search,0,finance,small,0
L-01662,2023-03-16,0.8900146741599216,3,22,3510.5565769240848,paid_search,0,manufacturing,medium,0
L-03528,2023-03-16,0.9545678468728145,4,38,6174.224355144552,paid_search,0,saas,medium,1
L-01959,2023-03-16,0.39596730309036865,0,3,5207.6760976740325,organic,0,manufacturing,medium,1
L-02928,2023-03-16,0.7166653704645288,3,25,9187.357112580934,organic,1,manufacturing,large,0
L-03289,2023-03-16,0.6084503697937579,0,3,8582.912112987535,paid_search,0,healthcare,large,1
L-01344,2023-03-16,0.5029952532376017,3,42,6673.537388668372,referral,0,saas,medium,1
L-03358,2023-03-16,0.3637339795594162,5,31,4034.414813322796,organic,1,saas,medium,1
L-01431,2023-03-16,0.557598591125455,1,28,3694.1636559734893,referral,0,healthcare,medium,0
L-02740,2023-03-16,0.2094328365262602,5,48,4135.249591547996,outbound,1,manufacturing,medium,0
L-01797,2023-03-16,0.7783604707782167,2,0,2702.288984543026,outbound,1,healthcare,small,1
L-01890,2023-03-16,0.14245807228426977,4,30,8610.816946863817,referral,1,retail,large,1
L-02070,2023-03-17,0.39285783860116674,4,37,3606.6583643350195,outbound,1,manufacturing,medium,0
L-00071,2023-03-17,0.4482523545537438,3,32,6198.855222701716,organic,1,saas,medium,1
L-01533,2023-03-17,0.1643787259244437,5,25,5983.185110087162,referral,0,manufacturing,medium,0
L-00252,2023-03-17,0.3788679563479572,6,36,7195.87155681369,outbound,1,healthcare,medium,0
L-02809,2023-03-17,0.5790161097901778,7,1,15583.249961608937,outbound,0,retail,large,0
L-02673,2023-03-17,0.2812459668742413,3,36,30485.233250716523,organic,0,healthcare,large,0
L-02737,2023-03-17,0.04953494206687581,0,52,10388.660905737845,referral,1,healthcare,large,0
L-03255,2023-03-17,0.8758166328973778,3,51,5110.878032284777,organic,0,manufacturing,medium,0
L-03393,2023-03-17,0.46371130622128853,2,57,2947.773623585967,organic,1,finance,small,1
L-01650,2023-03-17,0.29732952610653207,1,54,4475.602973973995,referral,1,saas,medium,1
L-03775,2023-03-17,0.03755582342034114,2,46,4108.2126413618935,outbound,1,finance,medium,0
L-03044,2023-03-17,0.24578467649892344,4,59,5016.4831279701175,referral,0,finance,medium,0
L-02943,2023-03-17,0.9838205002316063,2,0,11666.958577534768,referral,1,manufacturing,large,1
L-01325,2023-03-17,0.8468742031139126,3,22,2992.5348918744016,outbound,1,healthcare,small,0
L-03294,2023-03-18,0.7624018397047164,0,25,3707.2897426012605,outbound,1,finance,medium,0
L-03193,2023-03-18,0.6749271008105595,1,42,18443.726792868623,event,1,healthcare,large,0
L-00522,2023-03-18,0.3680932709966155,4,50,4042.4120180863133,event,1,finance,medium,0
L-01522,2023-03-18,0.10965589919169827,6,1,5583.13893314531,organic,0,finance,medium,1
L-03912,2023-03-18,0.5290106000735676,3,54,9520.920568276999,outbound,0,saas,large,1
L-02391,2023-03-18,0.7602957880874366,3,58,1168.0628087625207,organic,0,finance,small,0
L-01177,2023-03-18,0.3646782903787963,2,23,6074.87433996496,referral,1,retail,medium,0
L-00887,2023-03-19,0.9413669012702468,2,37,4481.760258001245,organic,0,manufacturing,medium,1
L-01114,2023-03-19,0.45129891834330527,2,23,10339.101717965723,outbound,1,healthcare,large,1
L-02850,2023-03-19,0.2016880132804536,3,53,7268.311562469192,outbound,0,healthcare,medium,0
L-02553,2023-03-19,0.6757485115605695,3,50,2142.2856731605157,organic,1,healthcare,small,0
L-01112,2023-03-19,0.7111627981941575,2,48,3179.129971004037,paid_search,1,retail,medium,0
L-02860,2023-03-19,0.5053976545593862,4,14,8769.815961131762,organic,1,retail,large,0
L-00542,2023-03-19,0.33971705416207676,2,31,3170.2691682467203,outbound,0,finance,medium,0
L-00051,2023-03-19,0.016230456342471444,4,45,3816.094115348712,referral,1,retail,medium,0
L-02992,2023-03-19,0.7037698077660497,4,56,23221.40831450644,paid_search,0,saas,large,0
L-02219,2023-03-19,0.6845269785858117,2,10,5333.507226931203,paid_search,1,healthcare,medium,1
L-00397,2023-03-20,0.1894912771872158,2,56,8057.803135558433,outbound,0,saas,large,0
L-03692,2023-03-20,0.534418952241846,1,49,4882.044279899535,organic,1,manufacturing,medium,1
L-02889,2023-03-20,0.9997148510628928,1,18,2120.0753795498804,referral,1,retail,small,1
L-03257,2023-03-20,0.422905934358055,2,50,4665.393536016857,paid_search,1,finance,medium,0
L-03152,2023-03-20,0.4739342140923939,4,58,7071.883635858389,paid_search,1,finance,medium,1
L-03908,2023-03-20,0.29223510613201487,6,45,2719.5023560006307,organic,1,saas,small,0
L-03181,2023-03-20,0.38491244720104345,1,17,4386.492170643743,event,1,saas,medium,0
L-00992,2023-03-20,0.30954350813762743,6,38,3890.5274447599954,paid_search,1,manufacturing,medium,0
L-01769,2023-03-20,0.6306465259503202,0,50,2646.2814122468412,organic,0,manufacturing,small,0
L-02465,2023-03-20,0.15130782147521116,2,53,4977.173860644658,outbound,1,healthcare,medium,0
L-03836,2023-03-20,0.8739915892735461,1,26,8279.410187460053,organic,0,saas,large,1
L-01703,2023-03-21,0.6843058196797618,2,21,3089.2578159286013,event,0,finance,medium,1
L-01786,2023-03-21,0.9602260045229679,4,36,3058.626973759774,event,0,finance,medium,1
L-00425,2023-03-21,0.7257009707225356,1,59,10699.947844590322,event,0,retail,large,1
L-00101,2023-03-21,0.13075181337631858,1,42,6251.08049921811,referral,0,finance,medium,1
L-02744,2023-03-21,0.071587302151916,0,33,5040.223124401339,outbound,0,retail,medium,0
L-02510,2023-03-21,0.5889872905686162,2,12,2469.111558880859,organic,1,saas,small,0
L-03039,2023-03-21,0.7629902693330352,0,59,3375.6378867567914,paid_search,0,manufacturing,medium,1
L-03964,2023-03-21,0.6943830137535508,3,57,4485.3847816084335,referral,0,healthcare,medium,0
L-02093,2023-03-21,0.18645529319457765,4,16,7533.310481058341,organic,0,healthcare,medium,0
L-03023,2023-03-21,0.6295165714034375,5,24,5692.821305649192,outbound,0,manufacturing,medium,0
L-02812,2023-03-21,0.507708843533124,3,43,11719.535247717331,event,0,manufacturing,large,1
L-02814,2023-03-21,0.4280281815816862,1,15,19529.975627314863,outbound,0,saas,large,0
L-00837,2023-03-21,0.2704700793824789,2,45,6497.6660813994795,paid_search,1,manufacturing,medium,0
L-00008,2023-03-22,0.15269013384142072,5,36,11422.909735845056,referral,1,finance,large,0
L-01084,2023-03-22,0.7609529795170038,5,45,12289.614654484107,paid_search,1,saas,large,0
L-02348,2023-03-22,0.5195860575716703,6,3,4743.728723773237,outbound,0,manufacturing,medium,0
L-00871,2023-03-22,0.4577351866500773,6,52,2018.679442406946,organic,1,retail,small,0
L-02899,2023-03-22,0.7923956468500528,3,22,8400.723476040093,event,1,finance,large,1
L-00663,2023-03-22,0.24598101819062024,3,26,7400.7778889014535,organic,1,manufacturing,medium,0
L-03503,2023-03-22,0.6260488772454097,0,59,4061.3049397108193,paid_search,1,saas,medium,1
L-03893,2023-03-22,0.8473506224191868,4,55,4803.0135955470205,referral,1,manufacturing,medium,1
L-01795,2023-03-22,0.6530900663041828,0,13,20868.98570464127,organic,1,finance,large,1
L-00223,2023-03-22,0.19004521595959667,3,17,1425.4879432550183,organic,0,finance,small,0
L-03287,2023-03-22,0.5548254003765684,1,33,11634.09585487189,organic,1,finance,large,0
L-00652,2023-03-22,0.8139156837095703,3,51,3377.2707103799708,paid_search,1,saas,medium,1
L-01363,2023-03-22,0.5964324678908418,1,14,10465.976120462788,paid_search,0,finance,large,0
L-02642,2023-03-23,0.4737677518315727,7,33,3094.0292407908923,paid_search,1,retail,medium,0
L-01739,2023-03-23,0.44121550461138104,2,46,3101.7803313507666,outbound,0,retail,medium,0
L-00338,2023-03-23,0.5677455990937528,5,31,3292.1058223502196,outbound,0,healthcare,medium,0
L-03735,2023-03-23,0.9522967977656314,2,15,9367.765027142714,referral,1,saas,large,1
L-02772,2023-03-23,0.00440092190355057,3,44,12471.04865516067,event,0,finance,large,0
L-02115,2023-03-23,0.2678756020772608,5,20,9945.441027382218,event,1,finance,large,0
L-03831,2023-03-23,0.2983739906651327,3,25,7248.167965393607,outbound,1,saas,medium,0
L-02764,2023-03-23,0.4384070905301488,2,12,4454.381817516375,referral,1,healthcare,medium,1
L-02473,2023-03-24,0.04049895193336772,3,14,5423.86756237425,event,0,healthcare,medium,0
L-02495,2023-03-24,0.3575982102230758,3,17,6453.673518851653,paid_search,0,saas,medium,1
L-01871,2023-03-24,0.20368934908017988,4,48,8652.579505349438,referral,0,healthcare,large,0
L-03582,2023-03-24,0.3243399932036394,6,56,4806.739063222349,outbound,1,saas,medium,0
L-01473,2023-03-24,0.40950233686438875,6,33,2044.463768245729,outbound,0,saas,small,1
L-02869,2023-03-24,0.6353342430475842,2,40,3519.5690567824618,outbound,1,retail,medium,0
L-03078,2023-03-24,0.3499992327079726,5,39,9567.794648916566,organic,1,healthcare,large,1
L-03432,2023-03-24,0.6580323103841129,1,56,2850.3070038528376,outbound,0,saas,small,0
L-01071,2023-03-25,0.964013702359797,2,13,11703.063648148951,event,1,finance,large,1
L-03241,2023-03-25,0.29327349340844455,2,27,3592.6347881318657,referral,0,healthcare,medium,0
L-03240,2023-03-25,0.13870760315880926,4,4,10870.03581551328,event,1,manufacturing,large,0
L-02522,2023-03-25,0.773379288138484,3,3,3214.0699475855395,outbound,0,finance,medium,1
L-02359,2023-03-25,0.741690365045119,3,47,7174.4347720316955,organic,1,finance,medium,0
L-00734,2023-03-25,0.2720451891776694,5,58,3949.6295285321535,paid_search,0,healthcare,medium,0
L-01939,2023-03-25,0.09321821266746044,3,20,3230.768883844118,paid_search,0,manufacturing,medium,1
L-02276,2023-03-25,0.40474840218857966,2,58,4231.902917546494,paid_search,0,finance,medium,0
L-02443,2023-03-26,0.911987647571481,3,16,6086.77778303198,paid_search,1,saas,medium,1
L-01744,2023-03-26,0.0901369820382667,1,0,1057.7274469076692,referral,1,manufacturing,small,1
L-01709,2023-03-26,0.7341950682182453,2,29,13966.198990634237,organic,0,saas,large,1
L-03525,2023-03-26,0.9152457760303804,2,52,3479.953736470461,referral,1,healthcare,medium,0
L-01988,2023-03-26,0.9904421789253223,6,24,8063.27288180033,paid_search,1,manufacturing,large,1
L-03327,2023-03-26,0.9212305027183688,7,8,16816.960885796532,organic,1,saas,large,1
L-01987,2023-03-26,0.46675292591894,6,1,7896.940463376427,paid_search,1,healthcare,medium,0
L-03296,2023-03-26,0.991398048885621,3,47,13873.423645088596,paid_search,1,finance,large,1
L-03231,2023-03-27,0.915438350527215,0,15,2938.3420394385685,outbound,0,retail,small,0
L-00141,2023-03-27,0.43434924822529575,2,11,10111.165169069774,event,0,healthcare,large,0
L-02664,2023-03-27,0.5792541958945455,3,46,2088.204261314471,referral,1,saas,small,0
L-02601,2023-03-27,0.9230146590477525,5,23,2565.6714347427123,outbound,0,saas,small,0
L-02469,2023-03-27,0.2354751704017547,5,57,5737.527636523011,organic,0,manufacturing,medium,0
L-02733,2023-03-27,0.23667590148701834,4,50,4429.671320853293,referral,1,healthcare,medium,1
L-01394,2023-03-28,0.7404453547781268,3,14,13356.435728041492,organic,0,healthcare,large,1
L-03959,2023-03-28,0.30886275491526094,3,40,16777.75689360934,referral,1,retail,large,1
L-01581,2023-03-28,0.792023242829773,3,48,10078.70836410571,outbound,1,healthcare,large,1
L-03178,2023-03-28,0.5042103016788663,3,12,4241.461678337818,organic,0,finance,medium,0
L-02552,2023-03-28,0.0016308476298648733,2,56,3361.987555532606,organic,0,finance,medium,0
L-02838,2023-03-28,0.12297077263205258,1,37,7598.586557356967,paid_search,1,saas,medium,0
L-03585,2023-03-28,0.9505883840490933,3,13,5104.577292111093,event,0,healthcare,medium,1
L-02461,2023-03-28,0.4147542241619748,1,43,7237.366053075572,paid_search,1,finance,medium,0
L-03475,2023-03-28,0.12829142437711005,0,0,929.2534528486158,outbound,1,finance,small,1
L-03682,2023-03-28,0.1733087598959161,3,45,3914.7382597169612,paid_search,0,saas,medium,0
L-03669,2023-03-28,0.8322834849108091,1,44,6655.689165725247,referral,0,saas,medium,1
L-03017,2023-03-28,0.48670993414349495,5,9,7389.76347840353,organic,0,retail,medium,0
L-01354,2023-03-29,0.49549134126868233,2,44,5640.511763469232,organic,1,healthcare,medium,0
L-00963,2023-03-29,0.5921787435056695,1,23,5910.344759076718,event,0,retail,medium,1
L-00902,2023-03-29,0.14922772844025645,7,38,8124.849275019916,referral,1,saas,large,0
L-03951,2023-03-29,0.4557407307994942,4,11,6197.836749678916,paid_search,1,saas,medium,0
