entity_id,as_of_date,channel,past_response_rate,prior_response_count,days_since_last_campaign,customer_segment,responded
M-03240,2023-03-25,push,0.325443082704595,1,106,high_value,1
M-02522,2023-03-25,email,0.2759463400240719,1,19,standard,0
M-02359,2023-03-25,sms,0.24899997568161,0,49,new,1
M-00734,2023-03-25,email,0.19558002054250967,1,75,standard,1
M-01939,2023-03-25,email,0.24502180028842738,0,39,high_value,0
M-02276,2023-03-25,sms,0.20487042070067368,2,33,new,1
M-02443,2023-03-26,push,0.23479012704125765,1,89,standard,1
M-01744,2023-03-26,email,0.328525508770631,2,45,standard,1
M-01709,2023-03-26,sms,0.4282850293805042,2,100,new,1
M-03525,2023-03-26,push,0.37902859856746285,3,82,standard,0
M-01988,2023-03-26,push,0.21119496354774225,3,13,standard,1
M-03327,2023-03-26,email,0.33728220537687015,0,13,at_risk,0
M-01987,2023-03-26,push,0.09603869592885188,2,45,new,0
M-03296,2023-03-26,push,0.08296736783468739,1,81,at_risk,1
M-03231,2023-03-27,sms,0.1932168564301357,0,89,standard,1
M-00141,2023-03-27,email,0.17542110345246428,3,68,standard,0
M-02664,2023-03-27,push,0.2564763319297739,1,116,standard,0
M-02601,2023-03-27,email,0.3841709669979364,0,30,standard,1
M-02469,2023-03-27,email,0.3210360052640282,2,109,standard,0
M-02733,2023-03-27,sms,0.3428501551726141,1,63,new,0
M-01394,2023-03-28,direct_mail,0.2557375881332267,0,5,standard,0
M-03959,2023-03-28,sms,0.38152709100309473,1,37,standard,0
M-01581,2023-03-28,push,0.27248094073127177,1,111,at_risk,0
M-03178,2023-03-28,direct_mail,0.07248996573454208,0,61,high_value,0
M-02552,2023-03-28,email,0.4473115583925964,0,88,at_risk,0
M-02838,2023-03-28,push,0.09173105949618608,1,97,at_risk,0
M-03585,2023-03-28,push,0.07010329310538069,3,79,at_risk,1
M-02461,2023-03-28,sms,0.44580485574177725,1,16,standard,0
M-03475,2023-03-28,email,0.06616833720726233,0,51,new,1
M-03682,2023-03-28,email,0.3890608419666344,1,42,new,0
M-03669,2023-03-28,push,0.2017841989331566,4,6,standard,1
M-03017,2023-03-28,email,0.36016543116849414,0,10,new,1
M-01354,2023-03-29,email,0.05265612187621157,0,63,standard,1
M-00963,2023-03-29,email,0.4053965206779765,2,62,standard,1
M-00902,2023-03-29,email,0.10095000882532025,2,91,new,0
M-03951,2023-03-29,sms,0.3383713187449852,0,95,standard,1
M-02873,2023-03-29,email,0.45279648197288624,1,107,standard,1
M-02193,2023-03-29,sms,0.3607437439164363,1,81,standard,0
M-02357,2023-03-29,sms,0.3269168841883707,1,92,at_risk,0
M-02298,2023-03-30,direct_mail,0.13688772704137953,0,14,at_risk,0
M-02393,2023-03-30,sms,0.36729581641020986,1,105,standard,0
M-01838,2023-03-30,push,0.4723407251495017,3,10,high_value,1
M-01256,2023-03-30,email,0.18940209694777377,0,60,standard,1
M-02702,2023-03-30,sms,0.15877728459266946,0,47,high_value,0
M-03443,2023-03-30,sms,0.16571411740914863,0,21,standard,1
M-03412,2023-03-30,push,0.3276893049298679,1,72,new,0
M-03621,2023-03-30,push,0.36461723626359255,0,73,high_value,1
M-03868,2023-03-30,sms,0.27843574164584123,2,107,standard,1
M-03740,2023-03-31,email,0.31912833322557976,0,52,standard,1
M-03849,2023-03-31,direct_mail,0.26794815322115045,1,44,standard,1
M-03470,2023-03-31,push,0.07576719656286177,0,80,standard,0
M-02240,2023-03-31,sms,0.5648730302070669,1,39,standard,1
M-00362,2023-03-31,sms,0.17535362861683473,1,18,at_risk,0
M-03028,2023-03-31,email,0.27743023803662825,1,90,high_value,0
M-02746,2023-03-31,push,0.3152905984217941,2,98,at_risk,0
M-03881,2023-03-31,push,0.3133837649211773,2,10,standard,0
M-03180,2023-03-31,email,0.08225760621439786,4,49,standard,1
M-03713,2023-03-31,sms,0.40674257201683356,1,75,at_risk,1
M-03313,2023-03-31,push,0.33749507750198804,1,44,standard,0
M-03196,2023-04-01,email,0.19443922476016445,0,47,standard,0
M-02913,2023-04-01,sms,0.509706846642888,2,102,standard,1
M-00077,2023-04-01,email,0.2685207561832771,0,61,standard,0
M-00975,2023-04-01,email,0.34952932502704115,2,44,high_value,0
M-02314,2023-04-01,email,0.2880206384982206,1,16,standard,1
M-03151,2023-04-01,email,0.4668036783261629,3,116,standard,1
M-00031,2023-04-01,push,0.02526262773442802,2,37,at_risk,0
M-02935,2023-04-02,email,0.48259847592809957,1,39,standard,0
M-00411,2023-04-02,sms,0.4881638927590539,1,85,new,1
M-00566,2023-04-02,email,0.10979166606373109,1,70,standard,1
M-02967,2023-04-02,direct_mail,0.21433100913971134,0,50,standard,0
M-03335,2023-04-02,sms,0.029549358756424445,0,65,at_risk,1
M-01502,2023-04-02,email,0.3164331237740721,1,85,standard,1
M-03781,2023-04-02,email,0.20188297739062191,1,105,high_value,1
M-01511,2023-04-02,sms,0.06513646356936362,0,111,standard,1
M-03810,2023-04-02,email,0.07315745132630615,2,26,standard,0
M-03483,2023-04-03,email,0.19672231005065913,0,107,standard,0
M-01655,2023-04-03,email,0.2874989265822697,0,5,new,0
M-03701,2023-04-03,push,0.25984692233883055,1,100,standard,1
M-01478,2023-04-03,email,0.2966880727326032,0,77,high_value,0
M-00325,2023-04-03,sms,0.3209489402315388,0,115,at_risk,1
M-03088,2023-04-03,email,0.36755581628800515,1,30,at_risk,0
M-01544,2023-04-03,email,0.2668966333866512,3,99,new,0
M-00485,2023-04-04,push,0.2335703065565748,1,7,standard,1
M-00625,2023-04-04,email,0.3162368304459976,0,26,standard,0
M-03910,2023-04-04,push,0.14507229173547112,1,36,high_value,1
M-02174,2023-04-04,push,0.6158013004729439,0,20,high_value,0
M-02208,2023-04-04,direct_mail,0.29944775615019786,1,17,standard,0
M-01111,2023-04-04,direct_mail,0.49063404911630176,1,101,at_risk,0
M-01816,2023-04-04,sms,0.28079620266981126,1,63,standard,1
M-01290,2023-04-04,sms,0.2568917239942675,1,6,standard,0
M-01287,2023-04-04,email,0.2591876771595089,0,105,standard,0
M-00147,2023-04-04,sms,0.3509244170593337,2,10,standard,0
M-01876,2023-04-04,direct_mail,0.2574158497674445,0,112,new,1
M-03434,2023-04-05,push,0.20529068881273702,2,3,standard,1
M-01385,2023-04-05,email,0.22149550301897494,5,101,high_value,1
M-03254,2023-04-05,email,0.3786986498155823,1,94,high_value,1
M-00636,2023-04-05,email,0.6261722076878848,1,39,high_value,1
M-03109,2023-04-05,sms,0.2959821763952768,1,1,high_value,0
M-03627,2023-04-05,push,0.07176665157238718,1,22,new,1
M-00326,2023-04-05,push,0.4592760301666039,0,5,new,0
M-00565,2023-04-05,sms,0.1423277884463773,1,86,new,0
M-00509,2023-04-05,direct_mail,0.19417269738993592,1,14,standard,0
M-02292,2023-04-05,sms,0.13575990281982317,1,62,standard,0
M-02881,2023-04-05,sms,0.2079484828459772,0,87,standard,1
M-03209,2023-04-05,sms,0.31644053194818617,1,58,standard,1
M-01608,2023-04-05,sms,0.2731054760265914,2,94,high_value,1
M-00718,2023-04-05,direct_mail,0.4314010414033807,0,4,new,0
M-01307,2023-04-06,direct_mail,0.27546604421633114,0,107,standard,1
M-00188,2023-04-06,push,0.10843276006505778,3,56,standard,1
M-02640,2023-04-06,email,0.4196094850893771,1,110,standard,1
M-01046,2023-04-06,email,0.13862175174876046,1,69,standard,0
M-01264,2023-04-06,sms,0.5839653477383812,1,60,standard,0
M-00853,2023-04-06,push,0.37194164574432104,0,41,standard,0
M-03371,2023-04-06,push,0.09648506153157645,4,4,new,0
M-00592,2023-04-06,push,0.3774448592466894,0,110,at_risk,1
M-00096,2023-04-06,push,0.41731607717056934,0,117,at_risk,0
M-03292,2023-04-06,direct_mail,0.5182782461136006,1,86,standard,0
M-02966,2023-04-07,push,0.4537160195472624,1,61,standard,1
M-02666,2023-04-07,email,0.310240733822952,0,49,at_risk,1
M-01505,2023-04-07,email,0.15210382015910826,3,70,standard,1
M-00831,2023-04-07,email,0.32637542003644365,1,117,new,1
M-01401,2023-04-07,sms,0.28672276569192506,0,60,standard,1
M-02181,2023-04-07,email,0.21630212316807823,2,111,high_value,1
M-03093,2023-04-07,email,0.4269815638238557,0,42,standard,0
M-03072,2023-04-07,sms,0.02936412056624481,2,13,standard,0
M-01541,2023-04-07,email,0.10225892536044241,3,98,standard,1
M-03967,2023-04-07,email,0.3236816050763823,2,41,at_risk,1
M-03083,2023-04-07,email,0.3028238158046009,0,13,at_risk,0
M-03744,2023-04-07,email,0.34642454466612,0,23,standard,0
M-01250,2023-04-07,push,0.42749293066316085,0,35,standard,1
M-00383,2023-04-07,email,0.13485627273762407,0,105,standard,0
M-01708,2023-04-08,push,0.480349732201346,1,62,high_value,1
M-01123,2023-04-08,direct_mail,0.14771486487750635,1,90,new,0
M-03274,2023-04-08,push,0.13393643374191588,0,34,standard,1
M-00856,2023-04-08,email,0.15278096112526032,1,69,high_value,1
M-01905,2023-04-08,sms,0.2662322691596202,2,82,new,1
M-02486,2023-04-08,email,0.23336874105453048,0,53,at_risk,0
M-01106,2023-04-08,email,0.3477793999148419,1,95,at_risk,1
M-02686,2023-04-08,email,0.030134956106279382,0,72,standard,0
M-00314,2023-04-08,email,0.3438347524397487,0,42,at_risk,0
M-02161,2023-04-08,push,0.5646763783460078,0,69,standard,0
M-02252,2023-04-08,email,0.2799278320471875,0,95,high_value,1
M-01810,2023-04-08,push,0.49010497221182003,2,76,at_risk,0
M-01785,2023-04-08,sms,0.32413021823809096,3,8,high_value,1
M-03277,2023-04-09,direct_mail,0.33942795925178554,0,49,standard,1
M-03385,2023-04-09,email,0.3211148625805697,2,5,at_risk,0
M-01012,2023-04-09,direct_mail,0.5197954546649473,1,100,new,0
M-00118,2023-04-09,email,0.0881247379306332,2,103,high_value,0
M-03569,2023-04-09,email,0.2065154689068261,1,71,new,0
M-03877,2023-04-09,push,0.23400054675064377,2,85,new,0
M-00988,2023-04-09,sms,0.13430879919236233,0,92,standard,0
M-02099,2023-04-09,direct_mail,0.49455551238480117,3,87,standard,0
M-01453,2023-04-09,direct_mail,0.10292004037843985,0,49,standard,0
M-01514,2023-04-09,email,0.2720679343455522,1,107,standard,1
M-00830,2023-04-09,push,0.2262637815821439,3,103,high_value,0
M-03481,2023-04-09,push,0.37693808051967975,0,84,standard,0
M-02750,2023-04-09,email,0.30577228451814675,2,18,high_value,0
M-01891,2023-04-09,sms,0.3208475983330259,0,10,at_risk,1
M-03332,2023-04-10,email,0.6722334738574715,1,60,high_value,1
M-03060,2023-04-10,email,0.41519992275460976,0,66,standard,1
M-03862,2023-04-10,email,0.38251645798115697,2,17,new,1
M-00507,2023-04-10,email,0.262808837457445,0,53,new,1
M-00616,2023-04-10,email,0.30755109032147165,0,78,at_risk,0
M-02236,2023-04-10,email,0.06476206909600196,1,30,standard,0
M-00924,2023-04-10,sms,0.15817883795930784,1,63,high_value,1
M-03702,2023-04-10,email,0.5230816569326512,1,64,standard,1
M-01562,2023-04-10,email,0.08348835152247425,0,57,standard,0
M-03430,2023-04-10,email,0.47053499066700566,1,17,new,1
M-01903,2023-04-10,direct_mail,0.2840404019842641,1,3,high_value,0
M-03594,2023-04-10,email,0.4441620179667005,1,23,standard,1
M-00567,2023-04-10,email,0.08269632706029591,0,93,standard,0
M-01817,2023-04-11,push,0.3545059054504649,2,91,standard,1
M-01412,2023-04-11,sms,0.24330443310495023,0,114,standard,0
M-02398,2023-04-11,email,0.48600161578258744,1,34,new,1
M-00482,2023-04-11,direct_mail,0.13492744429620201,3,11,standard,0
M-03717,2023-04-11,push,0.22354266450862012,3,3,high_value,1
M-01851,2023-04-12,email,0.21724725518404983,0,64,new,0
M-00695,2023-04-12,sms,0.6285092183670085,3,33,standard,1
M-01561,2023-04-12,direct_mail,0.5155834880724531,1,116,new,1
M-01306,2023-04-12,direct_mail,0.28751283341245654,2,56,standard,1
M-01941,2023-04-12,push,0.09556836430846179,1,105,standard,1
M-03305,2023-04-12,email,0.4644714614178635,2,71,high_value,1
M-03221,2023-04-12,email,0.12757311985226355,0,105,standard,1
M-01659,2023-04-12,email,0.12033320183677504,0,83,standard,0
M-03390,2023-04-12,email,0.3183827958876346,1,32,at_risk,1
M-00918,2023-04-12,sms,0.4200596734436081,2,89,standard,1
M-02607,2023-04-13,direct_mail,0.12491302177914161,0,66,standard,0
M-03318,2023-04-13,email,0.09063274674617017,1,111,at_risk,1
M-00932,2023-04-13,email,0.35463454005870654,0,92,at_risk,0
M-02125,2023-04-13,email,0.1670737335215334,1,80,standard,1
M-00345,2023-04-13,sms,0.047424647896266166,1,103,new,0
M-01424,2023-04-13,push,0.5076079567341106,3,19,at_risk,1
M-02345,2023-04-13,direct_mail,0.2301436943700387,1,15,at_risk,0
M-03792,2023-04-13,direct_mail,0.32540464914336314,0,21,high_value,1
M-02187,2023-04-14,email,0.1000063911675057,1,65,high_value,1
M-02420,2023-04-14,sms,0.8749381444376918,0,79,standard,1
M-01803,2023-04-14,email,0.4704611224295312,1,98,at_risk,1
M-03973,2023-04-14,push,0.08353558819626596,0,12,at_risk,0
M-01178,2023-04-14,sms,0.050776291988124875,1,65,standard,0
M-03467,2023-04-14,push,0.359855752682553,1,60,at_risk,1
M-02078,2023-04-14,email,0.33068380151099297,2,41,standard,0
M-03565,2023-04-15,push,0.18095809095031562,1,106,new,0
M-00210,2023-04-15,sms,0.5333690448925831,1,102,standard,1
M-02417,2023-04-15,sms,0.05555129019141353,1,81,at_risk,0
M-02894,2023-04-15,push,0.14266830273626074,2,103,standard,1
M-00379,2023-04-15,sms,0.0193950899410976,1,46,standard,0
M-01501,2023-04-15,sms,0.3024413853659942,2,84,high_value,1
M-01620,2023-04-16,direct_mail,0.6413951273827284,1,41,new,0
M-03215,2023-04-16,push,0.5218890757554808,0,101,standard,1
M-01296,2023-04-16,email,0.1621130358189089,2,70,standard,0
M-03514,2023-04-16,direct_mail,0.1979137971510688,1,85,at_risk,0
M-01458,2023-04-16,direct_mail,0.199522137750531,1,56,high_value,0
M-02491,2023-04-16,email,0.2812149843249542,1,11,high_value,0
M-00208,2023-04-16,direct_mail,0.14725094323760277,0,59,new,0
M-01881,2023-04-16,sms,0.5001587831696954,0,68,standard,1
M-03719,2023-04-16,sms,0.0968807961372684,0,106,standard,1
M-03199,2023-04-16,sms,0.09422592026980776,0,113,at_risk,0
M-01428,2023-04-17,sms,0.23329892706765273,1,49,high_value,1
M-00291,2023-04-17,push,0.3074523932630419,1,116,standard,0
M-00617,2023-04-17,sms,0.21308932410131473,0,84,standard,1
M-00205,2023-04-17,email,0.11426197104030494,1,19,high_value,1
M-01260,2023-04-17,email,0.10937685135703658,2,65,standard,1
M-03301,2023-04-17,email,0.2997030749464775,1,2,standard,0
M-02300,2023-04-17,push,0.49828011439463604,1,96,new,1
M-01700,2023-04-17,push,0.2921131867346381,2,53,new,0
M-01122,2023-04-18,push,0.1578847893459922,0,5,standard,0
M-03753,2023-04-18,email,0.20517111829877646,0,87,high_value,0
M-03167,2023-04-18,sms,0.05621878600458147,0,90,standard,0
M-01672,2023-04-18,email,0.08749752466258982,1,81,standard,0
M-01010,2023-04-18,direct_mail,0.1199999704763621,1,15,standard,0
M-02332,2023-04-18,push,0.3849899593575623,1,36,at_risk,0
M-00508,2023-04-18,email,0.15506927531211104,2,5,standard,1
M-02576,2023-04-19,email,0.41835668053630265,0,36,standard,1
M-02429,2023-04-19,email,0.22951845059405923,1,116,standard,1
M-00215,2023-04-19,email,0.42881994728772377,2,70,at_risk,1
M-02657,2023-04-19,sms,0.42999583170562916,2,90,standard,1
M-00743,2023-04-19,push,0.30042850050064634,0,32,standard,0
M-00778,2023-04-19,direct_mail,0.044141359343060634,0,47,standard,0
M-00889,2023-04-19,sms,0.17734018426315923,1,75,standard,0
M-02237,2023-04-19,email,0.38069167262379455,0,54,high_value,1
M-01639,2023-04-20,push,0.15722555778590797,1,59,standard,0
M-00504,2023-04-20,push,0.2845906657609479,0,41,at_risk,0
M-03099,2023-04-20,email,0.23048046836055347,0,65,new,0
M-01321,2023-04-20,sms,0.29323825790309765,1,86,new,0
M-03031,2023-04-20,email,0.0890711184269666,0,15,high_value,1
M-01490,2023-04-20,email,0.08942412323776257,3,62,high_value,0
M-03059,2023-04-20,email,0.34696564881281106,0,61,high_value,1
M-03303,2023-04-20,email,0.5782028267058602,2,63,standard,1
M-00038,2023-04-21,push,0.13039669415270355,3,6,standard,0
M-00142,2023-04-21,sms,0.4105132626777473,0,28,standard,0
M-03306,2023-04-21,sms,0.27653901219696075,0,30,standard,1
M-03795,2023-04-21,sms,0.21533433985829062,4,112,standard,1
M-00110,2023-04-21,sms,0.12780865950127804,1,57,at_risk,0
M-03082,2023-04-21,push,0.060254950451089896,1,115,new,1
M-00280,2023-04-21,email,0.14315517448740986,3,14,new,1
M-02105,2023-04-21,sms,0.3003692686507166,1,82,standard,0
M-03211,2023-04-21,push,0.06572906229658021,2,26,high_value,1
M-02954,2023-04-21,email,0.4056671602716236,1,6,high_value,0
M-02848,2023-04-22,direct_mail,0.061915704100637646,1,3,at_risk,1
M-00949,2023-04-22,email,0.07107160920179088,1,104,high_value,0
M-01191,2023-04-22,email,0.23732756302104624,2,45,new,0
M-00412,2023-04-22,sms,0.18729851124584132,1,1,high_value,1
M-02044,2023-04-22,email,0.24264774499547462,1,73,standard,1
M-01793,2023-04-22,email,0.4747322819998906,3,98,new,1
M-02310,2023-04-23,email,0.15742446621545853,4,12,standard,0
M-01916,2023-04-23,email,0.15537926880415068,3,117,standard,0
M-02110,2023-04-23,push,0.44769509941036356,2,16,standard,1
M-02108,2023-04-23,push,0.35480019036360644,1,14,high_value,0
M-01998,2023-04-23,sms,0.38032886113859676,0,71,at_risk,1
M-01550,2023-04-23,email,0.11987912748069775,2,41,at_risk,0
M-01999,2023-04-23,email,0.47355978313234387,1,67,standard,1
M-00151,2023-04-23,email,0.11283926971418742,0,91,new,0
M-00313,2023-04-23,email,0.10335361009493085,2,28,standard,0
M-01027,2023-04-23,sms,0.16267262528840168,1,52,high_value,1
M-00398,2023-04-23,push,0.32720653135185457,0,87,new,0
M-00572,2023-04-23,push,0.18848504619470688,2,117,standard,0
M-02705,2023-04-24,direct_mail,0.28187868913642317,1,68,at_risk,1
M-03598,2023-04-24,sms,0.2407767540074922,0,69,standard,1
M-01409,2023-04-24,email,0.07773649574238556,1,45,new,0
M-01381,2023-04-24,sms,0.37595438563553796,4,62,standard,1
M-02786,2023-04-24,sms,0.16986513707320217,2,47,standard,0
M-03419,2023-04-24,email,0.19490339520988625,1,79,new,0
M-02870,2023-04-24,sms,0.2705181676887183,1,66,standard,0
M-00813,2023-04-24,sms,0.32865068692931215,5,38,standard,1
M-02978,2023-04-24,email,0.15940661099539966,2,15,standard,0
M-01208,2023-04-24,sms,0.31087235458466844,0,19,standard,0
M-03038,2023-04-24,push,0.15117663023253267,1,56,standard,1
M-02109,2023-04-24,sms,0.1423184280751722,2,115,at_risk,0
M-00298,2023-04-24,push,0.3202955284292127,1,45,standard,1
M-00533,2023-04-24,email,0.27685130250150586,0,97,standard,1
M-01992,2023-04-25,email,0.08216483453979838,1,14,at_risk,1
M-02218,2023-04-25,email,0.29578525394446803,0,116,at_risk,1
M-00449,2023-04-25,push,0.21043158559306677,1,14,at_risk,1
M-02811,2023-04-25,email,0.5531202617668072,1,76,standard,1
M-02192,2023-04-25,direct_mail,0.1136891604749819,2,59,high_value,0
M-03715,2023-04-25,push,0.4431465411651173,1,59,standard,1
M-03993,2023-04-25,sms,0.1305671654004639,2,12,at_risk,0
M-00659,2023-04-26,email,0.5291228885437805,1,83,standard,1
M-02397,2023-04-26,email,0.2757304598371163,0,21,at_risk,1
M-03388,2023-04-26,email,0.6561389793192848,2,50,standard,1
M-02806,2023-04-26,email,0.2903425917987334,1,39,standard,1
M-02228,2023-04-26,sms,0.15051147873175624,2,75,standard,0
M-00480,2023-04-26,push,0.4440605882848272,2,33,new,0
M-00494,2023-04-26,email,0.1971316904950678,0,19,at_risk,0
M-03367,2023-04-26,sms,0.44907190673112524,4,85,standard,1
M-02185,2023-04-26,email,0.20928949730192342,0,65,at_risk,1
M-01229,2023-04-26,sms,0.43581094755173333,1,43,standard,0
M-02418,2023-04-26,push,0.22061775067643022,0,105,at_risk,0
M-03595,2023-04-26,email,0.28494844330845,1,100,standard,1
M-01482,2023-04-26,sms,0.21595239524162207,3,106,high_value,1
M-02540,2023-04-26,direct_mail,0.24933439945180932,0,47,standard,0
M-03293,2023-04-26,direct_mail,0.12022040610640303,0,100,standard,1
M-02040,2023-04-26,sms,0.09312484634500741,1,56,new,0
M-00840,2023-04-26,push,0.3410452139742546,1,16,standard,1
M-03698,2023-04-26,push,0.1847640630475799,1,85,standard,0
M-00095,2023-04-26,email,0.4070910826239527,0,23,standard,0
M-00854,2023-04-26,push,0.49174170512246707,1,78,standard,0
M-01113,2023-04-27,push,0.2864324714822189,1,21,high_value,0
M-02196,2023-04-27,email,0.12119129622638834,2,87,new,1
M-03524,2023-04-27,push,0.14295721560970176,1,114,standard,0
M-01560,2023-04-27,email,0.13709035536325886,0,50,standard,1
M-00341,2023-04-27,direct_mail,0.3523902048537425,2,37,new,1
M-02582,2023-04-27,direct_mail,0.44901953844186615,1,83,standard,1
M-03041,2023-04-27,email,0.37267332660894115,0,86,high_value,1
M-01450,2023-04-28,email,0.424889249603624,1,96,high_value,1
M-01819,2023-04-28,push,0.20453254500987011,0,40,high_value,0
M-01645,2023-04-28,push,0.18633949269345404,2,107,standard,1
M-00270,2023-04-28,push,0.2918780480829133,2,21,standard,0
M-03436,2023-04-28,sms,0.16603625390977753,1,18,high_value,1
M-00153,2023-04-28,sms,0.2567983999987067,0,55,standard,0
M-02272,2023-04-29,email,0.33519954339316005,1,115,standard,1
M-01337,2023-04-29,push,0.12703283533914253,2,60,new,1
M-00418,2023-04-29,email,0.3861467523376394,4,59,new,1
M-03177,2023-04-29,sms,0.29786622136220947,2,8,new,0
M-02254,2023-04-29,push,0.36833963656441354,1,2,standard,0
M-01580,2023-04-29,sms,0.16593391270028715,1,47,new,0
M-00795,2023-04-29,sms,0.1590636100674162,3,65,standard,0
M-03591,2023-04-29,sms,0.15555584346711746,1,38,standard,0
M-01861,2023-04-29,email,0.1609710511796094,2,50,new,1
M-00637,2023-04-29,push,0.37416455951368466,1,74,standard,0
M-01906,2023-04-29,email,0.38304310615929565,1,56,standard,0
M-01238,2023-04-30,email,0.29345940630775363,1,54,at_risk,0
M-01399,2023-04-30,email,0.20182622879249984,1,106,standard,1
M-00262,2023-04-30,sms,0.3479916565489838,1,31,standard,0
M-03474,2023-04-30,push,0.25779878915674487,0,71,at_risk,1
M-01315,2023-04-30,direct_mail,0.26993802886665236,3,43,high_value,0
M-00970,2023-04-30,email,0.10580216476171722,1,22,standard,0
M-00352,2023-04-30,direct_mail,0.2416613506549737,2,61,high_value,0
M-03204,2023-04-30,email,0.18904063217745548,1,13,new,0
M-01402,2023-04-30,email,0.3527048433055007,1,29,new,1
M-02996,2023-05-01,push,0.11807520636109253,0,115,standard,1
M-00927,2023-05-01,email,0.23248092479942997,1,44,standard,1
M-01600,2023-05-01,email,0.273382228134708,1,6,standard,0
M-02775,2023-05-01,sms,0.31578743713759744,0,73,standard,0
M-00801,2023-05-01,direct_mail,0.1776964849125363,1,24,standard,0
M-02832,2023-05-01,email,0.29017399655932447,1,13,standard,0
M-01475,2023-05-01,sms,0.15670633260722727,2,108,high_value,1
M-03843,2023-05-01,email,0.28985978022900916,0,77,new,1
M-00189,2023-05-01,email,0.41180753905094936,0,82,standard,1
M-02051,2023-05-01,sms,0.3419979291106977,1,8,standard,0
M-00441,2023-05-01,push,0.40356506217155436,1,12,new,0
M-01366,2023-05-01,direct_mail,0.148387395819719,1,93,standard,1
M-01822,2023-05-01,email,0.4731300010610468,4,110,standard,1
M-02466,2023-05-01,email,0.12829196661366576,2,65,standard,0
M-00306,2023-05-01,push,0.12112841043560126,1,25,high_value,0
M-03429,2023-05-01,sms,0.3833687279090299,0,20,standard,0
M-02707,2023-05-02,sms,0.4663427144448328,0,71,standard,1
M-00951,2023-05-02,email,0.201872291639584,0,100,standard,1
M-01154,2023-05-02,email,0.1588316386381122,1,95,high_value,1
M-03741,2023-05-02,email,0.17832553169254675,1,90,standard,1
M-02020,2023-05-02,email,0.07225298286145271,1,102,standard,0
M-03105,2023-05-02,email,0.3154069364589967,0,55,standard,1
M-01837,2023-05-02,email,0.05920236192368741,0,79,standard,0
M-00135,2023-05-02,push,0.29905485085269085,0,50,high_value,0
M-03898,2023-05-02,email,0.2714474506539819,2,24,standard,1
M-02594,2023-05-03,push,0.1515366828495066,2,96,new,0
M-01104,2023-05-03,sms,0.5553630846893428,1,64,new,1
M-02088,2023-05-03,email,0.30163340676801637,1,59,standard,0
M-02186,2023-05-03,sms,0.3015273552792158,0,55,new,0
M-01390,2023-05-03,email,0.4397805330725916,1,53,standard,0
M-00225,2023-05-03,push,0.1498694315313752,1,68,standard,1
M-03341,2023-05-03,email,0.21373812144988974,1,84,standard,1
M-01185,2023-05-04,email,0.2643983056605159,1,61,standard,0
M-02354,2023-05-04,direct_mail,0.4431799786141879,2,116,high_value,1
M-03583,2023-05-04,push,0.22595100133791834,2,47,standard,1
M-00332,2023-05-04,push,0.5554252546261353,1,12,new,1
M-03696,2023-05-04,sms,0.4828951000695357,1,27,high_value,1
M-03061,2023-05-04,email,0.1265708318032675,0,97,standard,0
M-03548,2023-05-04,push,0.47794627496726916,0,70,new,1
M-00238,2023-05-04,push,0.012145354576059558,2,67,high_value,1
M-02126,2023-05-04,push,0.34606258841472415,1,118,standard,1
M-01778,2023-05-04,push,0.2544206049231639,2,45,standard,1
M-02308,2023-05-04,sms,0.12301255612461955,0,49,at_risk,1
M-03372,2023-05-04,email,0.05045710678157583,0,11,high_value,0
M-03502,2023-05-05,email,0.19196747416541515,1,15,new,1
M-03941,2023-05-05,email,0.15190576263777147,2,103,standard,1
M-01059,2023-05-05,email,0.07417878511742503,1,17,new,0
M-00087,2023-05-05,email,0.4150781950685917,5,3,new,1
M-03986,2023-05-05,email,0.412594541431512,0,3,at_risk,0
M-00525,2023-05-05,direct_mail,0.15400306058488786,1,89,at_risk,1
M-02780,2023-05-05,sms,0.26789646766888037,1,114,standard,0
M-00399,2023-05-05,push,0.1891132104578652,0,96,high_value,1
M-02807,2023-05-05,sms,0.16349648518790552,0,110,standard,1
M-01033,2023-05-06,email,0.2278442274522206,2,50,high_value,1
M-01013,2023-05-06,direct_mail,0.42469583734796085,2,101,standard,1
M-00748,2023-05-06,email,0.47484970811851507,2,37,high_value,1
M-02433,2023-05-06,push,0.2888132559951797,1,86,high_value,0
M-01461,2023-05-06,email,0.4294339197020823,1,34,high_value,1
M-03097,2023-05-06,email,0.22315458117297257,1,108,at_risk,0
M-01820,2023-05-06,direct_mail,0.7436724674741001,3,29,standard,1
M-03163,2023-05-06,push,0.5411975056568461,0,108,standard,1
M-00747,2023-05-06,sms,0.23754513621794518,0,107,standard,1
M-00446,2023-05-06,sms,0.1521129355553741,3,104,standard,1
M-00967,2023-05-07,email,0.37161569360939734,1,62,new,1
M-01603,2023-05-07,push,0.5559749583333204,1,75,standard,1
M-00987,2023-05-07,email,0.3241332920273888,2,89,high_value,1
M-03789,2023-05-07,sms,0.2286422812314491,2,105,new,1
M-00367,2023-05-07,sms,0.18073781621280613,3,6,new,0
M-00308,2023-05-07,sms,0.07081157871383402,0,50,high_value,0
M-00337,2023-05-07,sms,0.42172364089847875,1,6,high_value,0
M-02166,2023-05-07,sms,0.09084710105505522,3,72,standard,1
M-00798,2023-05-07,email,0.499673075565959,3,80,new,1
M-01176,2023-05-07,email,0.1907048696731546,1,109,high_value,1
